proportion,elev,sloped,near_bld,bld_den,clust_dist,rdens,sw,tpi,bld_disp,PLAND1,PLAND3,CONNECT1,CONNECT3,log_proportion,log_bld_den,log_clust_dist
0.014925373134328358,562.828358208955,4.60480861940299,56.1552802985075,0.78,9.77,74.15,-0.06647704,1,0.523785951,871.908,123.701,40,89.231,-4.204692619390966,-0.2484613592984996,2.2793164660546914
0.041666666666666664,652.125,4.52240629166667,62.8230291666667,0.65,84.5,62.27,0.262138121,6,0.520033459,900.617,98.255,527.778,120.879,-3.1780538303479458,-0.4307829160924542,4.436751534363128
0.26107784431137726,426.388622754491,4.1114121508982,23.3575693233533,4.02,22.72,129.28,0.024465867,1,0.606241691,438.669,561.331,20.887,73.563,-1.3429366620617664,1.3912819026309295,3.1232455938529506
0.4444444444444444,672.555555555556,7.16492666666667,66.2612111111111,0.59,94.39,96.4,0.173986933,1,0.548106748,956.022,43.978,100,72.727,-0.8109302162163288,-0.527632742082372,4.547435135336853
0.015748031496062992,192.637795275591,6.38752527559055,65.7485488188976,0.74,31.52,65.6,-0.003878127,1,0.502234561,751.424,173.262,89.431,115.385,-4.151039905898646,-0.3011050927839216,3.4506222649896783
0.06666666666666667,164.633333333333,4.11719113333333,48.9621118,0.74,41.84,52.88,0.12518802,1,0.627586949,774.531,67.851,118.227,238.095,-2.70805020110221,-0.3011050927839216,3.7338528197566676
0.08943089430894309,1530.60162601626,5.93572585365854,47.7138793495935,0.97,122.38,76.39,-0.008277937,1,0.630893456,768.486,217.271,68.966,333.333,-2.414289082574047,-0.030459207484708574,4.807130958034395
0.03125,1621.09375,8.395077265625,37.34162640625,2.18,389.36,73.54,0.135676198,1,0.515863205,800.091,194.362,103.333,194.444,-3.4657359027997265,0.7793248768009977,5.964504365525199
0.13043478260869565,1447.13043478261,7.3550527826087,52.1023043478261,0.86,60.24,54.98,-0.297924391,1,0.565217533,86.681,124.674,173.789,238.095,-2.03688192726104,-0.15082288973458366,4.098336583491638
0.2727272727272727,1480.45454545455,6.24922463636364,48.7299309090909,0.77,46.1,61.66,-0.368961091,1,0.528339641,791.549,208.451,11.396,666.667,-1.2992829841302609,-0.2613647641344075,3.8308129500026027
0.3,533,1.53480425,32.24899,1.19,19.66,304.12,-0.1951879,6,0.618809044,568.496,14.5,62.194,76.923,-1.2039728043259361,0.17395330712343798,2.9785861147190205
0.16666666666666666,541.083333333333,1.2892825,44.0510583333333,0.73,4.37,309.63,0.014699417,6,0.529119716,559.592,199.303,47.619,121.212,-1.791759469228055,-0.31471074483970024,1.4747630091074988
0.1794871794871795,542.153846153846,1.30311492307692,32.4091266666667,0.98,21.38,134.86,0.205965621,6,0.627173899,518.113,200.579,38.893,94.737,-1.717651497074333,-0.020202707317519466,3.062455905596899
0.125,539.25,0.45966575,70.629775,0.58,28.2,44.85,0.1750984,6,0.433888493,453.724,221.457,3.907,137.255,-2.0794415416798357,-0.5447271754416722,3.339321977944068
0.16186252771618626,529.450110864745,1.20917228159645,34.6388584611973,1.78,21.38,228.32,-0.006237275,6,0.598344778,533.905,17.569,2.854,82.011,-1.8210078983542872,0.5766133643039938,3.062455905596899
0.09090909090909091,302.090909090909,0.615209272727273,40.9854818181818,1.14,480.49,156.21,0.093610555,6,0.415841518,690.251,4.649,79.216,87.912,-2.3978952727983707,0.131028262406404,6.174806416539255
0.07692307692307693,297.230769230769,0.365236923076923,41.40236,0.94,601.12,108.71,-0.044615823,6,0.639335012,739.144,34.435,97.561,65.359,-2.5649493574615367,-0.06187540371808753,6.398794581825658
0.0625,288.25,0.702292375,26.07104375,1.44,2552.8,56,-0.430229131,6,0.549241798,870.841,35.895,147.368,58.462,-2.772588722239781,0.36464311358790924,7.844946074964033
0.11764705882352941,315.852941176471,1.49637476470588,46.3062882352941,0.92,2.8,68.31,-0.050566876,6,0.614399041,754.304,125.818,12.987,10,-2.1400661634962708,-0.08338160893905101,1.0296194171811581
0.2222222222222222,245.444444444444,1.09044177777778,38.8921888888889,0.69,57.63,233.15,-0.197926511,1,0.587899265,456.313,57.841,43.427,71.429,-1.5040773967762742,-0.37106368139083207,4.054043265448575
0.20588235294117646,256.176470588235,1.56471441176471,65.6149882352941,0.72,104.02,92.89,0.191405882,6,0.506015618,459.709,54.227,39.922,107.143,-1.580450375560848,-0.3285040669720361,4.644583188344926
0.16,337.08,0.5476954,31.4220728,1.46,38.7,35.4,0.027358568,5,0.624857923,534.669,40.084,117.647,12.5,-1.8325814637483102,0.37843643572024505,3.655839600035736
0.1,1278.6,0.5343456,26.74045,1.39,337.59,69.01,-0.4071799,3,0.456712331,846.388,29.267,285.714,0,-2.3025850929940455,0.3293037471426003,5.821832141430015
0.125,322.5,2.2694725,107.9141,0.42,20.34,246.23,-0.07112715,1,0.559914021,680.079,43.719,12.963,43.478,-2.0794415416798357,-0.8675005677047231,3.012589390620414
0.4,245.4,0.7407365,23.13969,1.04,15.67,405.47,0.3391119,6,0.632168344,177.029,56.239,26.326,178.571,-0.916290731874155,0.03922071315328133,2.7517480563679295
0.1111111111111111,242.333333333333,0.689369888888889,26.9904111111111,1.01,27.66,51.02,0.041427167,1,0.554419322,303.846,77.009,25.077,38.462,-2.1972245773362196,0.009950330853168092,3.319987326236612
0.03529411764705882,286.417647058824,1.49703076470588,45.0426405882353,0.95,12.91,148.07,0.005976236,6,0.52458895,359.809,145.808,16.673,49.462,-3.3440389678222067,-0.05129329438755058,2.558002204858551
0.06666666666666667,289.733333333333,3.60941406666667,53.5777266666667,0.61,70.62,72.23,-0.440742867,6,0.568304801,206.602,96.991,26.302,58.333,-2.70805020110221,-0.4942963218147801,4.25731339050024
0.15555555555555556,283.488888888889,3.50680555555556,20.3646488888889,2.43,61.1,62.63,0.071507933,6,0.6214034,333.618,230.686,28.139,67.692,-1.8607523407150064,0.8878912573524571,4.11251186617755
0.35714285714285715,284.714285714286,1.81960821428571,47.8971042857143,0.8,77.59,164.94,-0.131319993,6,0.618160028,311.914,220.901,2.565,83.004,-1.0296194171811581,-0.2231435513142097,4.351438552905858
0.2222222222222222,264.888888888889,0.805723777777778,44.9868444444444,0.77,25.4,641.69,0.195105939,1,0.548797149,306.496,30.669,26.789,82.251,-1.5040773967762742,-0.2613647641344075,3.2347491740244907
0.0625,262.53125,1.8346215625,25.8903684375,1.43,61.66,115.73,-0.107292703,1,0.688193254,298.905,127.343,24.152,94.737,-2.772588722239781,0.3576744442718159,4.121635422458004
0.1,274,1.6403101,40.60924,0.74,32.69,39.04,-0.36479982,6,0.690359791,291.756,300.521,28.237,7.971,-2.3025850929940455,-0.3011050927839216,3.487069220736119
0.08695652173913043,277.869565217391,3.14245395652174,41.1952565217391,0.92,314.79,92.28,0.173558478,6,0.511806275,314.834,252.093,30.816,58.201,-2.4423470353692043,-0.08338160893905101,5.751905749837929
0.75,262.25,0.986296875,14.60806125,1.27,35.14,62.92,-0.407921125,1,0.716763708,274.724,362.086,27.918,10,-0.2876820724517809,0.23901690047049992,3.559340082758951
0.19298245614035087,274.929824561404,3.17241264912281,36.5190392982456,1.34,32.69,125,-0.14156886900000001,6,0.527588052,275.026,291.016,24.183,63.492,-1.6451559950361796,0.29266961396282004,3.487069220736119
0.125,297.375,2.638345,44.598525,0.65,160.22,118.83,0.272292125,6,0.567422105,293.991,70.055,24.104,76.923,-2.0794415416798357,-0.4307829160924542,5.076547870786971
0.4444444444444444,191,2.57790222222222,43.8054,0.71,342.36,104.97,0.140282667,6,0.557159086,235.441,38.721,25.157,333.333,-0.8109302162163288,-0.342490308946776,5.835862815013409
0.1111111111111111,219.111111111111,3.01027333333333,64.9387777777778,0.58,82.19,117.6,-0.354421222,6,0.454472181,196.594,55.765,26.939,133.333,-2.1972245773362196,-0.5447271754416722,4.409033640160408
0.09090909090909091,222.909090909091,2.37370645454545,43.8796454545455,0.74,109.36,108.02,-0.038769964,6,0.528211218,19.446,77.526,24.188,133.333,-2.3978952727983707,-0.3011050927839216,4.6946451924156944
0.022988505747126436,220.689655172414,4.42657368965517,41.4487013793103,0.88,30.04,92.54,0.110615228,6,0.631379491,213.358,114.769,15.678,147.059,-3.7727609380946383,-0.12783337150988489,3.402529826895934
0.5,194.5,1.9965095,44.37705,0.7,54.96,397.49,-0.087736025,1,0.618811214,148.201,75.167,28.165,42.328,-0.6931471805599453,-0.35667494393873245,4.006605647914094
0.375,330.3125,1.2323838125,34.77296875,0.77,20.25,100.02,0.072843975,6,0.571913367,61.031,81.188,67.489,89.744,-0.9808292530117262,-0.2613647641344075,3.0081547935525483
0.07692307692307693,333.923076923077,1.66615923076923,23.3515692307692,1.21,263.81,39.01,0.388520692,6,0.724597705,587.054,51.667,65.611,111.111,-2.5649493574615367,0.1906203596086497,5.575229147070429
0.06451612903225806,319.935483870968,2.73588983870968,42.0493258064516,0.92,19.71,46.73,-0.14396129,1,0.62276864,576.668,85.879,61.202,90.909,-2.740840023925201,-0.08338160893905101,2.9811261211646287
0.008695652173913044,269.486956521739,2.07849565217391,33.9838853913043,1.32,75.19,139.64,0.084537219,6,0.674510262,259.206,219.974,16.597,62.678,-4.74493212836325,0.27763173659827955,4.320018243389936
0.1,275.4,2.36048,46.60261,0.72,157.5,146.48,0.0178813,6,0.671979491,570.796,6.864,62.415,65.934,-2.3025850929940455,-0.3285040669720361,5.059425458265688
0.25,265.875,2.49849375,51.5743125,0.7,245.87,153.54,0.013743375,1,0.546609332,540.793,49.456,67.076,83.333,-1.3862943611198906,-0.35667494393873245,5.504802940966104
0.5,256,3.41608625,27.9296875,1.18,214.41,39.97,-0.156352713,6,0.506510483,420.038,31.007,46.847,66.667,-0.6931471805599453,0.16551443847757333,5.367890069899997
0.625,242.125,1.14376975,26.9116,1.11,360.75,34.54,0.249831675,1,0.589478341,32.833,47.061,32.934,20,-0.4700036292457356,0.10436001532424286,5.88818519765398
0.047619047619047616,278.095238095238,3.14733933333333,58.4680476190476,0.6,11.33,145.41,0.053084781,6,0.618307777,279.766,13.961,20.513,133.333,-3.044522437723423,-0.5108256237659907,2.427454075039915
0.125,262.125,3.39625125,55.9986375,0.63,1.97,104.45,-0.085535875,1,0.531599737,223.118,148.822,23.007,42.424,-2.0794415416798357,-0.4620354595965587,0.6780335427498971
0.07692307692307693,260.5,2.04341423076923,33.7669038461538,0.87,17.25,124.08,0.171542392,1,0.605421797,233.143,141.577,20.674,3.701,-2.5649493574615367,-0.13926206733350766,2.847812143477369
0.03125,267,3.47791328125,43.625475,0.89,17.25,96.3,0.108556147,1,0.652554174,211.291,135.279,2.047,41.667,-3.4657359027997265,-0.11653381625595151,2.847812143477369
0.125,258.875,3.01911125,69.3581625,0.63,136.91,80.51,-0.086784875,1,0.630351524,240.157,165.192,21.264,49.933,-2.0794415416798357,-0.4620354595965587,4.9193237756456645
0.02631578947368421,274.578947368421,3.80992710526316,53.7368110526316,0.68,5.54,137.3,-0.152962542,1,0.589536691,201.334,148.811,1.595,33.314,-3.6375861597263857,-0.3856624808119846,1.7119945007591924
0.1111111111111111,1064.88888888889,6.20299777777778,28.3497222222222,1.2,894.61,84.76,-0.060574556,1,0.579991878,710.959,289.041,12.656,30.683,-2.1972245773362196,0.1823215567939546,6.796387869116464
0.4444444444444444,1651.11111111111,3.21655222222222,29.8637333333333,0.75,136586,22.79,0.214608444,1,0.602209644,93.479,25.205,50,166.667,-0.8109302162163288,-0.2876820724517809,11.824709731847435
0.125,1625,7.04017,56.2742875,0.54,71.26,51.59,-0.2951261,1,0.623403587,802.389,194.884,285.714,20,-2.0794415416798357,-0.616186139423817,4.26633516017769
0.17647058823529413,998.558823529412,0.706898426470588,69.1170923529412,0.62,4.74,107.62,0.055682416,6,0.510208327,939.605,52.045,40,87.912,-1.7346010553881064,-0.4780358009429998,1.556037135706985
0.16666666666666666,886.222222222222,0.585300388888889,53.6784444444444,0.78,6.66,97.68,0.009830878,1,0.538353921,756.799,199.668,110.769,10.989,-1.791759469228055,-0.2484613592984996,1.8961194845522977
0.1111111111111111,907.111111111111,8.49840388888889,93.1465111111111,0.49,6.66,63.61,-0.119635333,1,0.482914193,764.758,196.035,115.942,128.205,-2.1972245773362196,-0.7133498878774648,1.8961194845522977
0.25,1387.375,2.58622575,57.303725,0.6,32.75,34.41,0.209672313,1,0.595149025,942.298,36.754,666.667,12.5,-1.3862943611198906,-0.5108256237659907,3.488902962081261
0.1,1401.4,1.4029029,74.94857,0.61,26.66,543.98,-0.03984845,1,0.55731756,945.597,34.434,100,128.205,-2.3025850929940455,-0.4942963218147801,3.2831643147505627
0.1323529411764706,1375.77941176471,4.72172119117647,41.8142647058824,0.93,11.73,157.82,-0.008604029,1,0.62850025,957.562,29.453,533.333,64.615,-2.0222831278398874,-0.07257069283483537,2.462149662665384
0.13636363636363635,1363.77272727273,4.68290772727273,44.0258954545455,0.92,11.73,428.62,0.146913045,1,0.675771252,968.219,24.148,666.667,76.667,-1.9924301646902063,-0.08338160893905101,2.462149662665384
0.2727272727272727,1537.27272727273,9.67945090909091,63.9474272727273,0.6,559.76,100.53,0.437094773,1,0.48451301,99.41,0.4033,0,238.095,-1.2992829841302609,-0.5108256237659907,6.327508120437641
1,1263.46153846154,6.86792692307692,20.6819138461538,1.57,324.82,106.67,-0.049482615,1,0.51105979,995.047,0.3503,0,107.143,0,0.45107561936021673,5.783271182746457
0.125,1225.75,1.424941125,46.8846875,0.91,628.82,51.22,0.303462125,1,0.562805086,960.021,39.418,0,194.444,-2.0794415416798357,-0.09431067947124129,6.443845047224953
0.05555555555555555,280.277777777778,6.02682833333333,42.9999,0.85,69.84,62.86,0.013095656,1,0.642874629,912.938,85.315,100,73.593,-2.890371757896165,-0.16251892949777494,4.246206911531347
0.15384615384615385,450,3.42235492307692,39.8470461538462,0.73,18.09,67.82,0.088568077,6,0.533364613,912.653,85.512,100,10,-1.8718021769015913,-0.31471074483970024,2.895359299407204
0.5540540540540541,278.608108108108,9.65180567567567,16.8277666216216,3.09,5.07,145.02,0.039367524,1,0.712240237,919.711,78.539,100,51.948,-0.5904930264998619,1.128171090909654,1.623340817603092
0.16666666666666666,406.5,5.862855,87.5482333333333,0.5,98.32,86.15,0.004011492,1,0.602154223,920.054,79.946,100,99.415,-1.791759469228055,-0.6931471805599453,4.58822746525778
0.03571428571428571,467.428571428571,6.11261035714286,60.3935785714286,0.62,9.81,739.04,0.043989436,1,0.585175059,920.473,79.527,833.333,115.385,-3.332204510175204,-0.4780358009429998,2.2834022735772717
0.04838709677419355,450.532258064516,3.28666383064516,38.2597258064516,1.05,9.78,340.33,-0.015247983,1,0.514151714,927.969,72.031,833.333,102.941,-3.028522096376982,0.04879016416943205,2.280339484046726
0.07142857142857142,415.178571428571,7.12456,48.4292464285714,0.77,60.2,954.76,0.005624286,1,0.594490496,92.096,7.904,100,136.364,-2.639057329615259,-0.2613647641344075,4.097672352314776
0.1111111111111111,408.555555555556,11.3317855555556,55.2886333333333,0.67,16.72,2318.99,0.074620389,1,0.563298932,925.592,74.408,833.333,121.212,-2.1972245773362196,-0.40047756659712525,2.8166056076565553
0.1111111111111111,642.666666666667,3.10694111111111,65.1937888888889,0.59,864.96,42.39,-0.133550322,1,0.632449332,931.358,68.642,70,25,-2.1972245773362196,-0.527632742082372,6.762683263088083
0.1111111111111111,732.666666666667,4.66404044444444,49.9077333333333,0.62,4.56,473.59,-0.050390844,6,0.537523403,960.395,39.605,0,98.901,-2.1972245773362196,-0.4780358009429998,1.5173226235262947
0.0625,351.8125,7.71743125,32.6961,0.9,130.11,1735.52,-0.479003063,1,0.543474677,931.435,67.512,100,66.667,-2.772588722239781,-0.10536051565782628,4.868380246515384
0.1076923076923077,731.846153846154,9.57693246153846,55.3478273846154,0.77,144.02,97.97,0.163387491,1,0.483482601,952.942,47.058,0,85.714,-2.228477120840324,-0.2613647641344075,4.969952178820721
0.15755627009646303,810.456591639871,5.89778262700965,45.7079901607717,0.86,41.04,59.94,-0.048602937,6,0.52130354,951.265,48.597,0,62.389,-1.8479726140686075,-0.15082288973458366,3.714547200862514
0.25,691,12.407475,23.29718,1.38,39.03,156.84,0.233749125,1,0.373856088,949.186,50.484,100,72.464,-1.3862943611198906,0.3220834991691132,3.6643305811925235
0.15625,653.125,8.0691659375,53.8577125,0.79,6.59,194.27,0.086348941,1,0.53320867,943.217,53.051,0,86.667,-1.8562979903656263,-0.23572233352106983,1.8855533485144158
0.01195219123505976,749.111553784861,8.27015280478088,44.7442271713147,0.9,5.4,55.46,0.121182453,1,0.569251249,946.466,50.841,0,5.977,-4.426840650463674,-0.10536051565782628,1.6863989535702288
0.25,760.25,17.04982875,62.4434875,0.63,1078.69,56.5,0.017800438,6,0.480761752,953.897,46.103,333.333,52.381,-1.3862943611198906,-0.4620354595965587,6.983502620920317
0.45454545454545453,785,2.80564727272727,29.2215181818182,1.04,83.5,53.11,-0.157274636,6,0.559865635,94.011,53.428,428.571,53.763,-0.7884573603642702,0.03922071315328133,4.42484663185681
0.07142857142857142,594.785714285714,5.09043642857143,52.4987671428571,0.71,47.4,0,0.264033143,6,0.721600863,781.127,213.057,98.516,49.412,-2.639057329615259,-0.342490308946776,3.858622228701031
0.5,727.7,12.158099,111.1519,0.41,2.87,78.99,-0.41029833,6,0.494823645,929.337,69.021,380.952,39.867,-0.6931471805599453,-0.8915981192837836,1.0543120297715298
0.06666666666666667,803.333333333333,6.27285933333333,45.999768,0.8,38.01,21.53,-0.042311033,1,0.615219691,898.272,57.086,357.143,73.333,-2.70805020110221,-0.2231435513142097,3.6378492830011573
0.125,841.5,4.96463875,64.9238125,0.59,1.92,1667.43,0.207611875,1,0.471979711,887.176,59.835,333.333,19.697,-2.0794415416798357,-0.527632742082372,0.6523251860396901
0.04411764705882353,606.25,6.03093811764706,60.5928647058824,0.64,42.52,69.6,-0.033087474,1,0.608744735,913.496,84.029,25.641,31.731,-3.120895416507997,-0.4462871026284195,3.749974553473747
0.1111111111111111,482.333333333333,5.70065888888889,91.3317822222222,0.5,1.47,82.98,0.012543778,1,0.59202332,788.281,153.491,19.697,29.453,-2.1972245773362196,-0.6931471805599453,0.3852624007906449
0.125,562.25,9.5504475,70.65095,0.58,14.31,1342.21,0.151618125,1,0.469175349,85.78,126.188,230.769,41.751,-2.0794415416798357,-0.5447271754416722,2.6609585935683597
0.06998444790046657,268.654743390358,7.51641586158631,45.1874812752722,1.24,10.64,67.1,-0.027636301,1,0.595761934,49.574,477.038,17.137,20.669,-2.6594822344672995,0.2151113796169455,2.3646204839134985
0.13333333333333333,583.333333333333,8.723646,70.5401466666667,0.52,33.75,71.07,0.06472728,1,0.471197518,922.028,73.288,666.667,39.116,-2.0149030205422647,-0.6539264674066639,3.518980417318539
0.15873015873015872,777.666666666667,8.02830158730159,49.3162406349206,0.75,17.71,59.55,-0.115968908,6,0.532010907,923.552,75.338,100,44.563,-1.8405496333974871,-0.2876820724517809,2.8741294517947424
0.07692307692307693,789.692307692308,6.91833769230769,54.4592,0.64,49.58,14.07,-0.324554692,1,0.52232101,880.839,62.133,266.667,98.039,-2.5649493574615367,-0.4462871026284195,3.9035875266070446
0.5,636.125,10.74803125,41.002353375,0.88,8.8,1005.52,-0.266006938,1,0.533633645,925.896,68.588,100,38.407,-0.6931471805599453,-0.12783337150988489,2.174751721484161
0.2,656.6,10.0609255,56.097963,0.64,11.22,649.62,-0.0854129,6,0.566374826,91.027,84.034,321.429,42.816,-1.6094379124341003,-0.4462871026284195,2.4176979000945504
0.4444444444444444,662.185185185185,6.64763925925926,53.8526444444444,0.66,2.14,52.21,-0.006951333,6,0.571101112,890.047,104.488,380.952,37.405,-0.8109302162163288,-0.4155154439616658,0.7608058290337602
0.18461538461538463,461.353846153846,6.05193030769231,59.278604,0.68,21.16,46.27,0.167339549,6,0.596563813,808.953,122.601,142.292,26.391,-1.6894806201076367,-0.3856624808119846,3.052112606990099
0.038461538461538464,471.346153846154,8.43225630769231,60.5339576923077,0.63,12.73,100.38,0.148507519,1,0.576693512,784.189,105.387,156.863,27.913,-3.258096538021482,-0.4620354595965587,2.543961412569315
0.1111111111111111,436,5.03251888888889,94.5513888888889,0.49,5.97,42.06,0.035171689,1,0.453038477,937.092,39.714,285.714,52.419,-2.1972245773362196,-0.7133498878774648,1.7867469274045107
0.05825242718446602,724.252427184466,5.81419781553398,53.8205310679612,0.74,17.71,191.68,0.06212958,6,0.51850058,93.008,69.716,666.667,36.036,-2.842969519001581,-0.3011050927839216,2.8741294517947424
0.2,689.5,6.368627,34.619342,0.76,10.57,72.19,0.22910801,6,0.627065087,929.285,65.416,666.667,50.265,-1.6094379124341003,-0.2744368457017603,2.3580197998821464
0.02040816326530612,53.0612244897959,10.0801351020408,54.5434163265306,0.86,33.87,48.2,0.129254218,6,0.640525517,219.867,76.348,14.395,116.923,-3.891820298110627,-0.15082288973458366,3.5225296668296804
0.39285714285714285,477.607142857143,9.73442914285714,87.3853964285714,0.54,35.84,68.45,-0.262284436,6,0.593132997,784.323,8.391,126.812,26.287,-0.9343092373768334,-0.616186139423817,3.57906458810673
0.07142857142857142,559.285714285714,8.01748785714286,79.5620285714286,0.6,5.88,45.83,0.206228071,6,0.543426781,867.622,127.388,833.333,37.013,-2.639057329615259,-0.5108256237659907,1.7715567619105355
0.00909090909090909,163.554545454545,4.8170894,30.7413390909091,2.17,4.3,95.37,-0.044612982,1,0.678155797,530.462,452.483,69.701,41.777,-4.700480365792417,0.7747271675523681,1.4586150226995167
0.15,476.45,8.924812,79.5621625,0.55,67.34,39.06,-0.044726725,6,0.586425873,920.757,32.859,333.333,32.313,-1.8971199848858813,-0.5978370007556204,4.209754413732928
0.057692307692307696,487.596153846154,3.55484192307692,46.9949846153846,0.97,1.53,73.82,-0.111583012,1,0.652624324,862.525,133.315,392.857,36.364,-2.8526314299133175,-0.030459207484708574,0.4252677354043441
0.12096774193548387,209.540322580645,8.70839403225806,72.2611080645161,0.67,26.13,54.39,0.102913224,1,0.561267069,580.209,355.506,32.485,24.406,-2.1122313645028266,-0.40047756659712525,3.263084079532521
0.06004288777698356,486.054324517512,4.70397669406719,42.0813894353109,1.13,0.71,72.79,0.022996224,1,0.557643485,765.382,226.912,39.025,16.197,-2.812696175822168,0.12221763272424911,-0.342490308946776
0.13636363636363635,432.5,11.0434713636364,52.1608863636364,0.62,40.06,99.93,0.012188205,6,0.543890539,661.569,128.634,85.227,37.937,-1.9924301646902063,-0.4780358009429998,3.6903783302376723
0.2608695652173913,536.95652173913,9.69170869565217,91.4654869565217,0.51,6.37,49.09,0.022643861,6,0.543926694,875.633,59.316,266.667,44.297,-1.3437347467010947,-0.6733445532637656,1.851599469584072
0.4166666666666667,534.166666666667,11.1232941666667,92.4365916666667,0.51,41.82,79.05,0.105880167,6,0.51027266,89.041,63.287,666.667,46.458,-0.8754687373538999,-0.6733445532637656,3.7333746940004877
0.17647058823529413,486.823529411765,6.65512235294118,53.3416058823529,0.71,20.78,9.23,-0.318664376,6,0.495514963,89.762,98.225,466.667,46.512,-1.7346010553881064,-0.342490308946776,3.0339909856710814
0.05741626794258373,65.5645933014354,7.34516722488038,69.2213315789474,0.8,37.87,46.11,-0.052858841,6,0.554271845,208.418,777.991,10.147,83.871,-2.8574276021768106,-0.2231435513142097,3.634159241913703
0.375,125,2.887247375,46.8016125,0.92,374.88,0,-0.037863513,1,0.43182215,612.279,130.861,82.621,58.039,-0.9808292530117262,-0.08338160893905101,5.926605974759486
0.028985507246376812,579.057971014493,6.35038630434783,41.2175565217391,1.07,0.9,77.37,0.121352765,6,0.529524093,909.594,86.153,40,44.397,-3.5409593240373143,0.06765864847381486,-0.10536051565782628
0.05711043872919819,159.054462934947,7.14723458396369,24.1440045378215,3.33,8.91,89.13,-0.016286481,6,0.619444043,370.506,610.146,12.494,26.648,-2.8627683641566524,1.2029723039923526,2.187174241482718
0.2,288.9,8.581395,39.303982,0.84,1.74,71.39,-0.0772839,1,0.463133681,664.017,107.151,10,50.242,-1.6094379124341003,-0.1743533871447778,0.5538851132264376
0.21052631578947367,342.947368421053,8.13913594736842,58.9860989473684,0.69,63.31,37.57,-0.114136184,6,0.500016548,599.742,171.809,73.864,32.301,-1.55814461804655,-0.37106368139083207,4.148043294556035
0.2828282828282828,249.262626262626,6.05592212121212,49.5011004040404,0.79,2.76,69.17,-0.014777626,1,0.484719525,571.177,247.238,47.594,27.829,-1.262915339959386,-0.23572233352106983,1.0152306797290584
0.625,288.125,6.044465,26.64863,1.08,15.68,24.88,0.3539925,6,0.671442866,538.688,318.149,70.588,46.753,-0.4700036292457356,0.0769610411361284,2.7523860149222616
0.11764705882352941,122.294117647059,2.92340764705882,42.4739529411765,0.92,122.69,84.24,-0.101778985,1,0.662178841,498.173,217.335,59.204,48.588,-2.1400661634962708,-0.08338160893905101,4.809660848803092
0.6,136.5,6.902225,53.19931,0.78,11.82,215.62,0.0782905,1,0.493351387,642.685,113.938,87.719,47.569,-0.5108256237659907,-0.2484613592984996,2.469793011977952
0.32857142857142857,149.128571428571,6.14627847142857,35.1681751428571,1.22,11.82,85.82,-0.039159299,1,0.592284739,71.436,92.387,133.333,35.693,-1.1130010261202092,0.19885085874516517,2.469793011977952
0.016042780748663103,98.5026737967914,8.40665341176471,60.3424475935829,0.92,0.35,87.85,0.013923511,1,0.584974606,443.187,554.575,20.194,33.333,-4.132496328186477,-0.08338160893905101,-1.0498221244986778
0.024271844660194174,163.063106796117,10.2004519902913,32.7694796699029,1.8,33.19,75.65,0.060570467,6,0.592523167,41.325,576.339,29.792,49.645,-3.7184382563554808,0.5877866649021191,3.502248625731883
0.008928571428571428,151.107142857143,9.60394598214286,39.30485,1.39,38.29,53.59,0.090636976,6,0.550101643,317.128,681.551,21.785,180.952,-4.718498871295094,0.3293037471426003,3.6451887654892032
0.00881057268722467,164.15859030837,10.3113929955947,43.6336026519824,1.34,33.19,65,0.02076055,6,0.58342944,376.968,55.722,24.897,45.059,-4.7318028369214575,0.29266961396282004,3.502248625731883
0.025806451612903226,208.38064516129,9.43492442580645,47.1247019354839,1.23,21.67,63.36,0.05330256,6,0.614697696,393.997,605.807,23.587,68.908,-3.657130755799356,0.20701416938432612,3.075928815548268
0.04878048780487805,113.813008130081,8.42797121951219,29.679593495935,1.92,30.42,253.38,-0.111926041,1,0.665706056,537.852,46.137,4.495,5,-3.0204248861443626,0.6523251860396901,3.4151002868311466
0.3076923076923077,263.269230769231,9.03948653846154,52.0542384615385,0.79,25.92,21.73,0.071087496,6,0.524679649,391.092,486.531,38.198,47.596,-1.1786549963416462,-0.23572233352106983,3.255014871484074
0.009009009009009009,479.90990990991,6.79526363963964,30.2604621621622,1.37,18.36,175.89,-0.175950892,6,0.583445179,838.257,70.243,166.667,83.077,-4.709530201312334,0.3148107398400336,2.9101743851923443
0.34146341463414637,269.390243902439,1.41407041463415,36.6616941463415,0.99,9.16,111.17,0.002028415,1,0.655623873,875.241,4.225,254.902,178.571,-1.074514737089049,-0.01005033585350145,2.214846178686039
0.2857142857142857,830.857142857143,6.58741428571429,57.203780952381,0.67,110.12,580.7,0.19690601,1,0.607374193,909.346,46.648,321.429,151.515,-1.252762968495368,-0.40047756659712525,4.701570680274407
0.06956521739130435,273.530434782609,2.7161501173913,34.907425608695704,1.4,31.1,114.36,0.049281288,1,0.515892154,768.742,50.811,83.333,91.503,-2.665490586683414,0.3364722366212129,3.4372078191851885
0.5714285714285714,752.071428571429,8.42005357142857,32.3077,1.35,38.71,153.21,-0.272981557,6,0.518336296,875.237,44.197,254.545,115.789,-0.5596157879354228,0.30010459245033816,3.6560979645895566
0.3333333333333333,772,7.8958675,56.5121,0.73,31.1,1115.2,0.206738167,6,0.608648332,886.896,44.043,277.778,116.959,-1.0986122886681098,-0.31471074483970024,3.4372078191851885
