Species,Stage,Run,Mass,Metabolic
bugula,early,10,7.635803241226909,0.11818951486639657
bugula,early,10,18.23531777992624,0.2893535913261043
bugula,early,10,10.92179692003255,0.04565365199587906
bugula,early,10,11.952010307219773,0.1916454161105663
bugula,early,10,13.720460188912261,0.20450219508637305
bugula,early,10,16.39889461684847,0.1313236729889262
bugula,early,10,14.531708750544524,0.1518466671072549
bugula,early,11,10.616368066863249,0.15013558792884926
bugula,early,11,17.867788742283672,0.17549411885360489
bugula,early,11,11.250267606667961,0.20558072911501837
bugula,early,11,13.80254694722237,0.1545897329684239
bugula,early,11,14.653561217686416,0.12481317990818352
bugula,early,11,14.59564816684971,0.1933124811504555
bugula,early,11,14.005605297342159,0.10994387507098989
bugula,early,11,8.499297870478852,0.13715459687399448
bugula,early,11,11.715573553712792,0.07234110495633013
bugula,early,11,13.281312546962704,0.11471998591440233
bugula,early,11,13.539196986883681,0.15922717208783185
bugula,early,12,12.616595895372019,0.18809949518186114
bugula,early,12,16.695136607204653,0.2044202702016086
bugula,early,12,15.215203908983547,0.23309580089939774
bugula,early,12,15.252841980803415,0.07564408901164119
bugula,early,12,10.696394795087995,0.12079703902597207
bugula,early,12,13.224522413266842,0.1105710780719799
bugula,early,12,16.425188335713955,0.13582791494044272
bugula,early,12,10.260465418956803,0.1574848659106725
bugula,early,12,14.889965860185837,0.1517455311069913
bugula,early,12,12.152299264694976,0.14126789796341818
bugula,early,12,11.106965477443254,0.22528976603337805
watersipora,larvae,13,18.02817254550918,0.8677759606024004
watersipora,larvae,13,19.48104789134839,0.807922129694139
watersipora,larvae,13,25.33364106292391,0.7542490016495708
watersipora,larvae,13,20.59921037626259,0.5689643757401982
watersipora,larvae,13,19.472315518156186,1.0257507920817417
watersipora,larvae,13,15.862279972642309,0.568414482913337
watersipora,larvae,13,16.55958154067222,0.5040603097841007
watersipora,larvae,13,17.982075840641695,0.6551321793371773
watersipora,larvae,13,15.858838227773004,0.30804086482292803
watersipora,larvae,13,16.258116715960142,0.5892374114937348
watersipora,larvae,13,19.869528934201398,0.6009600204104857
watersipora,larvae,13,13.642893313758323,0.17276597283981993
watersipora,larvae,13,17.953642826966064,0.45934364996373417
watersipora,larvae,13,18.64016511391639,0.48717143861290046
watersipora,larvae,13,15.248722812613204,0.4414866941245872
watersipora,larvae,13,18.26223235002336,0.8240361511983876
watersipora,larvae,13,22.36656585599595,0.46686048836700883
watersipora,larvae,13,23.623919441598975,1.0632297255085075
watersipora,larvae,13,15.341611260271543,0.3708847598883385
watersipora,larvae,13,12.95069605897099,0.484959204911251
watersipora,early,13,18.364770142917422,0.3671954389040063
watersipora,early,13,15.888111867115777,0.23063007222237378
watersipora,early,13,14.024506820749524,0.18081251082804714
watersipora,early,13,16.889928458016787,0.3315489569777192
watersipora,early,13,18.066908330440945,0.4151420771777081
watersipora,early,13,21.4392204027846,0.47305086940963686
watersipora,early,13,17.85011140712678,0.1084951630937381
watersipora,early,13,18.352697399920423,0.18151836706858848
watersipora,early,13,16.02615984197424,0.2497377450291934
watersipora,early,13,19.709264644858468,0.2846209697297947
watersipora,early,13,15.269097982688919,0.344035818104602
watersipora,early,13,16.534112222410347,0.17302388490334153
watersipora,early,13,19.195060796670106,0.2550776827556498
watersipora,early,13,21.25577479131891,0.21547804718156915
watersipora,early,13,21.552494106111105,0.25732293128107764
watersipora,early,13,25.053463897128957,0.5547446160801701
watersipora,late,13,18.364770142917422,1.5895058477073598
watersipora,late,13,15.888111867115777,0.6088495648793133
watersipora,late,13,14.024506820749524,0.9704683136709471
watersipora,late,13,16.889928458016787,0.9704683136709471
watersipora,late,13,18.066908330440945,1.248478943331216
watersipora,late,13,21.4392204027846,1.2947606053525111
watersipora,late,13,17.85011140712678,1.9673178751838947
watersipora,late,13,18.352697399920423,1.5031645188668499
watersipora,late,13,16.02615984197424,0.542641494302711
watersipora,late,13,19.709264644858468,0.6270965565104365
watersipora,late,13,15.269097982688919,1.222121524114411
watersipora,late,13,16.534112222410347,1.6842559450863104
watersipora,late,13,19.195060796670106,0.8026449211897878
watersipora,late,13,21.25577479131891,0.9105650293037276
watersipora,late,13,21.552494106111105,1.2205308301299571
watersipora,late,13,25.053463897128957,1.085183280666101
watersipora,larvae,14,11.394068288447805,0.3253462984380281
watersipora,larvae,14,14.746321052505829,0.6659118756126506
watersipora,larvae,14,17.138041770470227,0.4281686099762717
watersipora,larvae,14,14.89119847181428,0.635652723358727
watersipora,larvae,14,18.760524410935673,0.7941386934292461
watersipora,larvae,14,14.99975829766698,1.0845272833681578
watersipora,larvae,14,21.926370181485318,0.7212330172058257
watersipora,larvae,14,19.792105078082784,0.5214753760993173
watersipora,larvae,14,17.024484641808,0.6598753297001644
watersipora,larvae,14,20.18142075767794,0.7568344059192296
watersipora,larvae,14,19.86402920195862,1.2378843403439683
watersipora,larvae,14,15.302799567490911,0.7457007467561229
watersipora,larvae,14,17.39963219604298,0.4123941642541009
watersipora,larvae,14,12.669806670413479,0.48123419126051387
watersipora,larvae,14,18.671950999896286,0.9017611916488009
watersipora,larvae,14,20.412900656871557,1.1439277356060362
watersipora,larvae,14,17.381007141036985,0.6171518596784716
watersipora,larvae,14,24.588924417398417,0.4818752569792578
watersipora,larvae,14,24.434897973694493,0.5192094519745628
watersipora,early,14,14.19907045048382,0.39166157768464316
watersipora,early,14,19.594931427391227,0.36178321265301266
watersipora,early,14,16.57051480169307,0.2622695342435728
watersipora,early,14,24.479130636139196,0.3951605825485244
watersipora,early,14,20.415346387370032,0.4413931326789554
watersipora,early,14,19.787182620753626,0.500440354426471
watersipora,early,14,19.963553041353602,0.3186022290879622
watersipora,early,14,16.161377213349546,0.2697021111514927
watersipora,early,14,17.373130663551024,0.4031346500097575
watersipora,early,14,18.150435837608555,0.3440541953955814
watersipora,early,14,16.19936310000536,0.3537606351681943
watersipora,late,14,14.19907045048382,0.6108301678913886
watersipora,late,14,19.594931427391227,1.085547856165513
watersipora,late,14,16.57051480169307,0.876285773541765
watersipora,late,14,24.479130636139196,0.7312285658293083
watersipora,late,14,20.415346387370032,0.8194048364467322
watersipora,late,14,19.787182620753626,0.7169380544958854
watersipora,late,14,19.963553041353602,1.448434264371878
watersipora,late,14,16.161377213349546,0.39716463283554
watersipora,late,14,17.373130663551024,0.5599967454355884
watersipora,late,14,18.150435837608555,0.6764526788684861
watersipora,late,14,16.19936310000536,1.0215795908667822
watersipora,larvae,15,19.602336402436606,0.4789257389521262
watersipora,larvae,15,16.86315131482461,0.41483043508501244
watersipora,larvae,15,13.728916891082715,0.3552023128799946
watersipora,larvae,15,19.467571928677096,0.554525852294138
watersipora,larvae,15,23.046549150996054,0.5563388942549092
watersipora,larvae,15,19.797819983229317,0.3096001019341678
watersipora,larvae,15,23.889872943866088,0.5482078448517572
watersipora,larvae,15,24.025462070278596,0.42181976460967013
watersipora,larvae,15,19.757168510606757,0.7202149515259175
watersipora,larvae,15,19.706814155223952,0.5668828494682286
watersipora,larvae,15,17.91519484918198,0.6457240410637262
watersipora,larvae,15,23.527927974205983,0.46188383278353545
watersipora,larvae,15,17.95751996706406,0.6850438487546179
watersipora,larvae,15,18.98855435078441,0.7619351532622372
watersipora,larvae,15,19.658294141229398,0.4939035753330889
watersipora,larvae,15,13.288111818029629,0.4157752381631976
watersipora,larvae,15,21.236417655516707,0.4061771453418967
watersipora,larvae,15,19.412375793835253,0.4182786175834335
watersipora,early,15,16.02024649287881,0.16826271492758788
watersipora,early,15,15.819661118325888,0.2570145002153263
watersipora,early,15,24.054595763562936,0.28114589708754606
watersipora,early,15,14.296696375719165,0.16484978990987192
watersipora,early,15,19.250273980201708,0.24571296581800978
watersipora,early,15,17.374496543483364,0.17811098811129047
watersipora,early,15,19.559481862879046,0.23922337489958254
watersipora,early,15,20.982102534935343,0.33733926006939813
watersipora,early,15,16.34460532176665,0.20939787399624316
watersipora,early,15,14.092251457946547,0.1923130731854986
watersipora,early,15,19.86310946539206,0.2668225208984892
watersipora,early,15,22.483598381287855,0.3115037211459477
watersipora,early,15,14.157557233960642,0.2505867641055573
watersipora,early,15,22.19377674499029,0.3776523999954468
watersipora,early,15,14.872300982048552,0.2739403353019082
watersipora,late,15,16.02024649287881,0.6269561862911068
watersipora,late,15,15.819661118325888,0.6748196853107795
watersipora,late,15,24.054595763562936,0.6938966487140579
watersipora,late,15,14.296696375719165,0.6274312709750093
watersipora,late,15,19.250273980201708,0.7633609013236844
watersipora,late,15,17.374496543483364,0.5336357872463074
watersipora,late,15,19.559481862879046,0.6200519490740914
watersipora,late,15,20.982102534935343,0.8613515687115078
watersipora,late,15,16.34460532176665,0.6021994146029477
watersipora,late,15,14.092251457946547,0.6478346262616698
watersipora,late,15,19.86310946539206,0.689750115699025
watersipora,late,15,22.483598381287855,0.6763966204173879
watersipora,late,15,14.157557233960642,0.6204641666904808
watersipora,late,15,22.19377674499029,0.6179282465400951
watersipora,late,15,14.872300982048552,0.7049420465365238
watersipora,larvae,16,17.07464256226161,0.49382127222266486
watersipora,larvae,16,17.181314240235793,0.8653999544424679
watersipora,larvae,16,16.53117551856414,0.7618213226813864
watersipora,larvae,16,16.63737831174381,0.7830920554007426
watersipora,larvae,16,20.99110712524675,0.6363090146927631
watersipora,larvae,16,19.654628343419105,0.4188002950762689
watersipora,larvae,16,21.862230656730596,0.6238207406711805
watersipora,larvae,16,17.80750217249325,0.8831527975869511
watersipora,larvae,16,21.586482740466757,0.9448453999157078
watersipora,larvae,16,14.46208780573993,0.8504436681098556
watersipora,larvae,16,19.494523980432426,0.7243847703163939
watersipora,larvae,16,20.692211891331958,1.072228236673706
watersipora,larvae,16,20.056095457925377,0.7050795749030419
watersipora,larvae,16,21.49018791124244,1.1804594032282805
watersipora,larvae,16,20.002387800589013,0.9838124314469572
watersipora,larvae,16,21.075067292628013,0.8453031064678861
watersipora,larvae,16,21.447656080975687,0.7396670353767196
watersipora,larvae,16,16.78512790574367,0.61389803462136
watersipora,larvae,16,20.147877469207284,0.9621760600532121
watersipora,early,16,16.599373651418066,0.46647917571484493
watersipora,early,16,21.032327370862028,0.4258744247961521
watersipora,early,16,14.122862862623043,0.29004144691269534
watersipora,early,16,15.539126493524645,0.22911008423725146
watersipora,early,16,17.220027037008332,0.4201419037637252
watersipora,early,16,14.273900957938375,0.41745109829460647
watersipora,early,16,13.359516478903647,0.15133916484037246
watersipora,early,16,9.770946829648244,0.2678305918415131
watersipora,early,16,15.61290758258717,0.4267855492474539
watersipora,early,16,16.06762750687889,0.38491281108997427
watersipora,early,16,13.086502847412545,0.2263656639570575
watersipora,early,16,18.509560637402597,0.29513367724797185
watersipora,early,16,12.99008835397055,0.29484843977509073
watersipora,early,16,9.221456225741617,0.3041159162281416
watersipora,early,16,17.448641752388024,0.6458029566557045
watersipora,early,16,21.18723750613589,0.45748013858741193
watersipora,late,16,16.599373651418066,1.147134406655993
watersipora,late,16,21.032327370862028,1.5636735067660923
watersipora,late,16,14.122862862623043,1.1120421327781207
watersipora,late,16,15.539126493524645,0.624710440252863
watersipora,late,16,17.220027037008332,0.952223703341588
watersipora,late,16,14.273900957938375,0.942929030895552
watersipora,late,16,13.359516478903647,1.3013068653058355
watersipora,late,16,9.770946829648244,0.6960166149685894
watersipora,late,16,15.61290758258717,1.1483697501995997
watersipora,late,16,16.06762750687889,0.8977763362406993
watersipora,late,16,13.086502847412545,0.49255551601903963
watersipora,late,16,18.509560637402597,1.1379598045113934
watersipora,late,16,12.99008835397055,0.8055383998918928
watersipora,late,16,9.221456225741617,0.868724508452343
watersipora,late,16,17.448641752388024,1.219535595742948
watersipora,late,16,21.18723750613589,1.2141943118573753
watersipora,larvae,17,19.897458519710202,0.875244972881612
watersipora,larvae,17,14.184246564775796,0.5185293613115413
watersipora,larvae,17,14.571906199791036,0.7785176678682674
watersipora,larvae,17,12.593502189167975,0.5810356810889313
